srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,proto_encoded,state_encoded,service_encoded,srcip_encoded,dstip_encoded
8,41634.0,8,21.0,0.0,0.0,0.025206,2934.0,3742.0,31.0,29.0,11.0,15.0,0.0,913433.3125,1165754.25,52.0,54.0,255.0,255.0,1955735601.0,1956807282.0,56.0,69.0,0.0,0.0,36.695955,0.915316,1421942150.0,1421942150.0,0.48798,0.466075,0.000632,0.000497,0.000135,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,4.0,0,2.0,2.0,2.0,9,9
17,22901.0,13,6881.0,0.0,0.0,3.828782,24536.0,1094788.0,31.0,29.0,38.0,390.0,0.0,51149.42578,2284826.75,436.0,858.0,255.0,255.0,1316803612.0,1320955315.0,56.0,1276.0,0.0,0.0,4159.625667,2963.30912,1421938551.0,1421938555.0,8.800993,4.467105,0.000601,0.00047,0.000131,0.0,0.0,0.0,0.0,0.0,12.0,14.0,7.0,4.0,3.0,1.0,3.0,0,2.0,2.0,3.0,18,14
17,61977.0,8,15907.0,0.0,0.0,0.004124,424.0,8824.0,31.0,29.0,1.0,4.0,0.0,719689.5625,15691561.0,8.0,12.0,255.0,255.0,592763116.0,2750273094.0,53.0,735.0,0.0,0.0,32.388612,19.462819,1421971046.0,1421971046.0,0.544,0.328273,0.00063,0.00051,0.00012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,1.0,1.0,4.0,0,2.0,2.0,6.0,18,9
4,35924.0,0,143.0,0.0,0.0,1.610868,7666.0,15772.0,31.0,29.0,29.0,32.0,0.0,37758.52734,77697.24219,120.0,124.0,255.0,255.0,3936631288.0,1853050089.0,64.0,127.0,0.0,0.0,857.683209,846.101705,1421935324.0,1421935326.0,13.533756,13.087748,0.001828,0.001068,0.00076,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,6.0,1.0,1.0,2.0,0,2.0,2.0,3.0,5,1
14,52625.0,18,52477.0,0.0,0.0,0.031896,3806.0,51422.0,31.0,29.0,7.0,26.0,0.0,939804.375,12702032.0,64.0,66.0,255.0,255.0,3010622555.0,861350738.0,59.0,779.0,0.0,0.0,32.113994,31.722763,1424236636.0,1424236636.0,0.501381,0.481646,0.000725,0.000579,0.000146,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,10.0,2.0,1.0,2.0,1.0,1.0,2.0,0,2.0,2.0,3.0,15,19
0,21573.0,4,53.0,0.0,0.0,0.001174,146.0,178.0,31.0,29.0,0.0,0.0,0.0,497444.6563,606473.625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1424246394.0,1424246394.0,0.011,0.01,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,0,1.0,1.0,1.0,1,5
1,40650.0,19,11747.0,0.0,0.0,0.005258,4176.0,2456.0,31.0,29.0,7.0,7.0,0.0,6000761.0,3529859.25,18.0,18.0,255.0,255.0,1070542193.0,1073664637.0,232.0,136.0,0.0,0.0,14.734127,0.358549,1424241998.0,1424241998.0,0.289588,0.281353,0.000597,0.000471,0.000126,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,6.0,5.0,5.0,6.0,1.0,1.0,4.0,0,2.0,2.0,3.0,2,20
2,1043.0,2,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424255032.0,1424255032.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,34.0,34.0,34.0,34.0,34.0,16.0,34.0,0,1.0,3.0,1.0,3,3
3,1043.0,3,53.0,0.0,0.0,2e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,228000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424230335.0,1424230335.0,0.002,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,25.0,25.0,25.0,27.0,25.0,25.0,25.0,0,1.0,3.0,1.0,4,4
4,6178.0,20,53.0,0.0,0.0,0.001001,130.0,162.0,31.0,29.0,0.0,0.0,0.0,519480.5,647352.625,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1424225573.0,1424225573.0,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,2.0,1.0,7.0,4.0,1.0,1.0,6.0,0,1.0,1.0,1.0,5,21
9,0.0,15,0.0,0.0,0.0,5e-06,180.0,0.0,254.0,0.0,0.0,0.0,0.0,144000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1424258698.0,1424258698.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,0,67.0,3.0,3.0,10,16
2,0.0,15,0.0,0.0,0.0,1.144049,1890.0,0.0,254.0,0.0,0.0,0.0,0.0,12901.54492,0.0,42.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,29.83157,0.0,1424251187.0,1424251189.0,27.903635,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,14.0,3.0,3.0,3,16
11,38180.0,19,22.0,0.0,0.0,0.014554,5928.0,8010.0,31.0,29.0,14.0,17.0,0.0,3206266.25,4327057.5,62.0,58.0,255.0,255.0,954277293.0,954969481.0,96.0,138.0,0.0,0.0,19.269219,0.0,1424246099.0,1424246099.0,0.242567,0.234554,0.001429,0.001278,0.000151,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,7.0,12,20
4,63254.0,20,36833.0,0.0,0.0,0.011855,2542.0,21294.0,31.0,29.0,7.0,14.0,0.0,1672880.625,14027499.0,40.0,42.0,255.0,255.0,1496696092.0,1502606336.0,64.0,507.0,0.0,0.0,17.118884,16.626644,1424245535.0,1424245535.0,0.294897,0.277561,0.000596,0.000472,0.000124,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,5,21
3,29395.0,2,143.0,0.0,0.0,3.755846,4952.0,837630.0,62.0,252.0,6.0,319.0,0.0,10451.97266,1781385.0,110.0,642.0,255.0,255.0,2044320547.0,1291820204.0,45.0,1305.0,0.0,0.0,1780.893288,724.319529,1424251241.0,1424251245.0,34.457303,5.844318,0.055208,0.008414,0.046794,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,4,3
14,46869.0,13,53643.0,0.0,0.0,0.034855,2230.0,15258.0,31.0,29.0,7.0,11.0,0.0,496915.7813,3404963.25,34.0,36.0,255.0,255.0,1138165013.0,1153482586.0,66.0,424.0,0.0,0.0,65.698068,64.187254,1424233816.0,1424233816.0,1.046909,0.981543,0.000615,0.000498,0.000117,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,15,14
0,31997.0,18,53.0,0.0,0.0,0.000942,146.0,178.0,31.0,29.0,0.0,0.0,0.0,619957.5,755838.625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421931441.0,1421931441.0,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,1.0,1.0,2.0,0,1.0,1.0,1.0,1,19
2,47439.0,2,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424253130.0,1424253130.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,32.0,32.0,19.0,18.0,18.0,18.0,32.0,0,1.0,3.0,1.0,3,3
17,44969.0,8,25.0,0.0,0.0,0.02374,37296.0,3276.0,31.0,29.0,18.0,8.0,0.0,12326538.0,1076663.875,52.0,40.0,255.0,255.0,603495763.0,2754043133.0,717.0,82.0,0.0,0.0,28.347057,1.255093,1424255229.0,1424255229.0,0.4681,0.596795,0.000579,0.000463,0.000116,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0,2.0,2.0,5.0,18,9
2,1043.0,2,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424254860.0,1424254860.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,13.0,13.0,13.0,13.0,13.0,7.0,13.0,0,1.0,3.0,1.0,3,3
4,15751.0,8,36285.0,0.0,0.0,0.036925,2974.0,33374.0,31.0,29.0,7.0,18.0,0.0,631117.125,7086147.5,48.0,50.0,255.0,255.0,3097866780.0,3098473951.0,62.0,667.0,0.0,0.0,51.281894,48.068062,1421934499.0,1421934499.0,0.778809,0.729612,0.001347,0.001163,0.000184,0.0,0.0,0.0,0.0,0.0,9.0,11.0,3.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,5,9
6,1043.0,9,53.0,0.0,0.0,5e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,91200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424224487.0,1424224487.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,17.0,17.0,17.0,17.0,17.0,8.0,17.0,0,1.0,3.0,1.0,7,10
0,27547.0,20,6881.0,0.0,0.0,0.294654,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,39205.30469,42164.70703,16.0,18.0,255.0,255.0,1526588994.0,1592811973.0,96.0,91.0,0.0,0.0,1252.727742,29.850297,1424250982.0,1424250983.0,19.623799,17.304824,0.000588,0.000471,0.000117,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,10.0,8.0,6.0,6.0,6.0,1.0,7.0,0,2.0,2.0,3.0,1,21
3,0.0,11,0.0,0.0,0.0,5e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,160000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1424230252.0,1424230252.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,0,68.0,3.0,3.0,4,12
3,31280.0,9,80.0,0.0,0.0,0.275693,810.0,998.0,62.0,252.0,2.0,2.0,0.0,21153.96484,25361.54297,10.0,8.0,255.0,255.0,3057449752.0,1632956467.0,81.0,125.0,1.0,91.0,1503.008716,54.819301,1424240911.0,1424240911.0,30.632556,38.02243,0.055135,0.008801,0.046334,0.0,1.0,1.0,0.04522246535375638,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2.0,2.0,4.0,4,10
0,6009.0,18,143.0,0.0,0.0,0.806848,7808.0,15564.0,31.0,29.0,30.0,32.0,0.0,76782.74219,153099.4688,122.0,126.0,255.0,255.0,3956216058.0,1811835728.0,64.0,124.0,0.0,0.0,443.636057,439.989464,1424259025.0,1424259026.0,6.665173,6.450552,0.000637,0.000525,0.000112,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,1,19
2,1625.0,24,179.0,0.0,0.0,1.945811,9136.0,764.0,254.0,252.0,6.0,4.0,0.0,35477.23828,2919.091309,18.0,14.0,255.0,255.0,3996200484.0,3804604031.0,508.0,55.0,0.0,0.0,9158.53529,228.927812,1424237921.0,1424237923.0,114.459465,141.878531,0.158694,0.08661,0.072084,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,3,25
4,56007.0,10,143.0,0.0,0.0,4.056832,7810.0,15068.0,31.0,29.0,30.0,32.0,0.0,15274.97363,29479.16211,122.0,126.0,255.0,255.0,737402993.0,770791175.0,64.0,120.0,0.0,0.0,2030.309969,1994.996,1421960570.0,1421960574.0,33.524736,32.450535,0.000651,0.000509,0.000142,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,5,11
17,16337.0,8,14958.0,0.0,0.0,0.371277,4640.0,2872.0,31.0,29.0,7.0,7.0,0.0,96143.85156,59513.51563,26.0,26.0,255.0,255.0,1433614849.0,3582157778.0,178.0,110.0,0.0,0.0,968.283347,24.163053,1424222971.0,1424222972.0,14.00692,14.83156,0.000633,0.000486,0.000147,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,10.0,11.0,6.0,1.0,1.0,1.0,3.0,0,2.0,2.0,3.0,18,9
3,47439.0,3,53.0,0.0,0.0,1e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,456000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424233557.0,1424233557.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,42.0,42.0,17.0,17.0,17.0,17.0,43.0,0,1.0,3.0,1.0,4,4
11,46587.0,20,80.0,0.0,0.0,2.634661,17538.0,1087890.0,31.0,29.0,2.0,370.0,0.0,53092.21875,3298889.75,328.0,746.0,255.0,255.0,1616577499.0,1630823812.0,53.0,1458.0,1.0,524288.0,442.477106,272.037213,1421959845.0,1421959847.0,8.056077,3.535754,0.000659,0.000521,0.000138,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0,2.0,2.0,4.0,12,21
3,47439.0,14,53.0,0.0,0.0,1e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,456000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424244959.0,1424244959.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,28.0,28.0,6.0,6.0,6.0,6.0,28.0,0,1.0,3.0,1.0,4,15
13,54940.0,10,51157.0,0.0,0.0,0.048838,8928.0,424.0,31.0,29.0,4.0,1.0,0.0,1358122.75,60772.34766,14.0,8.0,255.0,255.0,2190337342.0,3129963114.0,638.0,53.0,0.0,0.0,401.833156,16.379905,1421951279.0,1421951279.0,3.756769,6.881571,0.000671,0.000502,0.000169,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,6.0,1.0,1.0,4.0,0,2.0,2.0,6.0,14,11
2,27853.0,11,80.0,0.0,0.0,0.328681,836.0,1992.0,62.0,252.0,2.0,2.0,0.0,18327.80078,42424.11328,10.0,8.0,255.0,255.0,1733442728.0,361797696.0,84.0,249.0,1.0,590.0,1815.659886,60.165129,1424243236.0,1424243237.0,36.520111,45.170715,0.061791,0.011787,0.050004,0.0,1.0,1.0,0.04522246535375638,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,4.0,3,12
2,1043.0,2,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424255155.0,1424255155.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,21.0,21.0,3.0,3.0,3.0,3.0,21.0,0,1.0,3.0,1.0,3,3
6,47439.0,6,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424259047.0,1424259047.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,20.0,20.0,20.0,10.0,33.0,0,1.0,3.0,1.0,7,7
8,28454.0,18,53.0,0.0,0.0,0.001048,146.0,178.0,31.0,29.0,0.0,0.0,0.0,557251.9375,679389.375,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1424240757.0,1424240757.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,2.0,4.0,5.0,3.0,1.0,1.0,5.0,0,1.0,1.0,1.0,9,19
1,55485.0,20,3840.0,0.0,0.0,0.650358,424.0,8824.0,31.0,29.0,1.0,4.0,0.0,4563.640137,99502.11719,8.0,12.0,255.0,255.0,1112825699.0,344132090.0,53.0,735.0,0.0,0.0,5957.465627,4749.432274,1421951363.0,1421951364.0,92.862141,59.08,0.001449,0.000475,0.000974,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,0,2.0,2.0,6.0,2,21
17,54531.0,18,57715.0,0.0,0.0,0.023923,2974.0,33374.0,31.0,29.0,7.0,18.0,0.0,974125.3125,10937424.0,48.0,50.0,255.0,255.0,216554619.0,2362260111.0,62.0,667.0,0.0,0.0,33.567307,32.923125,1421934666.0,1421934666.0,0.502085,0.475755,0.000731,0.0006,0.000131,0.0,0.0,0.0,0.0,0.0,12.0,9.0,5.0,3.0,1.0,1.0,1.0,0,2.0,2.0,3.0,18,19
3,1043.0,14,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424245455.0,1424245455.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0,1.0,3.0,1.0,4,15
8,49010.0,20,6881.0,0.0,0.0,2.891558,10164.0,399216.0,31.0,29.0,16.0,144.0,0.0,27960.01367,1101072.875,174.0,322.0,255.0,255.0,1025052224.0,3207371698.0,58.0,1240.0,0.0,0.0,5628.346426,4132.359588,1421961150.0,1421961153.0,16.712364,9.006084,0.000753,0.000595,0.000158,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,7.0,2.0,1.0,2.0,0,2.0,2.0,3.0,9,21
14,65129.0,13,1308.0,0.0,0.0,0.004923,4504.0,2456.0,31.0,29.0,7.0,7.0,0.0,6912858.0,3770059.0,18.0,18.0,255.0,255.0,1603030216.0,3751693276.0,250.0,136.0,0.0,0.0,13.387942,0.332118,1421953595.0,1421953595.0,0.270412,0.256882,0.00067,0.000552,0.000118,0.0,0.0,0.0,0.0,0.0,13.0,27.0,11.0,7.0,1.0,1.0,3.0,0,2.0,2.0,3.0,15,14
12,14219.0,12,51536.0,0.0,0.0,0.006994,8928.0,320.0,31.0,29.0,4.0,1.0,0.0,9483557.0,305404.625,14.0,6.0,255.0,255.0,1952559679.0,1976128097.0,638.0,53.0,0.0,0.0,33.820384,2.231863,1424236967.0,1424236967.0,0.538,1.2704,0.000656,0.000523,0.000133,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,4.0,6.0,4.0,5.0,1.0,1.0,4.0,0,2.0,2.0,6.0,13,13
2,47439.0,3,53.0,0.0,0.0,2.1e-05,114.0,0.0,254.0,0.0,0.0,0.0,0.0,21714286.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424240149.0,1424240149.0,0.021,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,37.0,37.0,20.0,22.0,20.0,20.0,38.0,0,1.0,3.0,1.0,3,4
9,50511.0,6,179.0,0.0,0.0,1.144433,534.0,354.0,254.0,252.0,2.0,1.0,0.0,3362.36377,2167.011963,10.0,8.0,255.0,255.0,3459995564.0,3853147340.0,53.0,44.0,0.0,0.0,7627.798216,333.72425,1421930711.0,1421930713.0,122.096444,155.574859,0.106036,0.055399,0.050637,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,10,7
6,47439.0,9,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424225144.0,1424225144.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,28.0,28.0,17.0,17.0,17.0,9.0,28.0,0,1.0,3.0,1.0,7,10
2,8636.0,14,179.0,0.0,0.0,1.653708,8834.0,354.0,254.0,252.0,4.0,1.0,0.0,39682.94141,1499.660156,14.0,8.0,255.0,255.0,3879723029.0,1274217203.0,631.0,44.0,0.0,0.0,8162.727707,402.899375,1424249521.0,1424249522.0,122.717618,221.136859,0.295578,0.105742,0.189836,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,2.0,2.0,3.0,3,15
2,1043.0,3,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424240082.0,1424240082.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,28.0,28.0,24.0,24.0,24.0,24.0,28.0,0,1.0,3.0,1.0,3,4
3,1043.0,14,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424244921.0,1424244921.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0,1.0,3.0,1.0,4,15
11,43375.0,8,53.0,0.0,0.0,0.00102,146.0,178.0,31.0,29.0,0.0,0.0,0.0,572549.0625,698039.25,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421945595.0,1421945595.0,0.01,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,6.0,5.0,2.0,2.0,2.0,0,1.0,1.0,3.0,12,9
6,47439.0,6,53.0,0.0,0.0,1e-05,114.0,0.0,254.0,0.0,0.0,0.0,0.0,45600000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424259037.0,1424259037.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,34.0,34.0,13.0,14.0,13.0,8.0,34.0,0,1.0,3.0,1.0,7,7
11,16098.0,0,5190.0,0.0,0.0,0.006288,2158.0,2464.0,31.0,29.0,6.0,6.0,0.0,2632315.5,3005089.0,24.0,24.0,255.0,255.0,3372855646.0,3373173380.0,90.0,103.0,0.0,0.0,15.924416,0.342585,1421944171.0,1421944171.0,0.25813,0.244435,0.000815,0.000656,0.000159,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,12,1
2,47439.0,2,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424253943.0,1424253943.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,18.0,18.0,18.0,20.0,18.0,18.0,18.0,0,1.0,3.0,1.0,3,3
1,60284.0,10,80.0,0.0,0.0,1.075957,1684.0,10168.0,31.0,29.0,3.0,5.0,0.0,11628.71777,71408.0625,14.0,18.0,255.0,255.0,2680410498.0,2681324973.0,120.0,565.0,1.0,3924.0,8785.704412,7693.309789,1424243525.0,1424243526.0,82.739615,63.263882,0.000581,0.000458,0.000123,0.0,0.0,1.0,0.04522246535375638,0.0,4.0,2.0,3.0,5.0,1.0,1.0,4.0,0,2.0,2.0,4.0,2,11
3,47439.0,14,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424246813.0,1424246813.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,12.0,12.0,13.0,15.0,12.0,12.0,18.0,0,1.0,3.0,1.0,4,15
9,24919.0,6,80.0,0.0,0.0,0.276928,866.0,2028.0,62.0,252.0,2.0,2.0,0.0,22532.93164,51276.86328,10.0,8.0,255.0,255.0,187737459.0,897820916.0,87.0,254.0,1.0,594.0,1521.767057,55.865672,1424222052.0,1424222053.0,30.769778,38.12657,0.055912,0.009413,0.046499,0.0,1.0,1.0,0.04522246535375638,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,4.0,10,7
17,1573.0,4,80.0,0.0,0.0,1.008051,1580.0,10168.0,31.0,29.0,3.0,5.0,0.0,11499.41797,76218.35938,12.0,18.0,255.0,255.0,1719926764.0,3870574901.0,132.0,565.0,1.0,3924.0,9529.705536,7684.131896,1421945256.0,1421945257.0,91.603636,59.26488,0.000679,0.000543,0.000136,0.0,0.0,6.0,0.0,0.0,6.0,19.0,11.0,6.0,1.0,1.0,4.0,0,2.0,2.0,3.0,18,5
6,47439.0,6,53.0,0.0,0.0,1e-05,114.0,0.0,254.0,0.0,0.0,0.0,0.0,45600000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424259904.0,1424259904.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,17.0,17.0,16.0,17.0,16.0,16.0,17.0,0,1.0,3.0,1.0,7,7
5,47439.0,7,53.0,0.0,0.0,7e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,150857136.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424231422.0,1424231422.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0,1.0,3.0,1.0,6,8
