srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.2,12164,149.171.126.6,5190,tcp,FIN,0.00671,2054,2478,31,29,6,6,-,2338003,2831594.75,22,24,255,255,1163732168,3309375903,93,103,0,0,18.993935,16.932157,1421950466,1421950466,0.303,0.26613,0.00071,0.000581,0.000129,0,0,0,0,0,10,3,1,6,1,1,1,,0
59.166.0.2,52934,149.171.126.6,53,udp,CON,0.001027,146,178,31,29,0,0,dns,568646.5625,693281.375,2,2,0,0,0,0,73,89,0,0,0,0,1421937528,1421937528,0.011,0.006,0,0,0,0,0,0,0,0,3,3,2,3,1,1,2,,0
175.45.176.1,4470,149.171.126.12,111,tcp,FIN,1.379899,564,354,254,252,2,1,-,2945.143066,1797.23291,10,8,255,255,243056897,1773960352,56,44,0,0,8300.69432,301.028875,1424256179,1424256181,153.322111,180.684859,0.292119,0.114196,0.177923,0,1,,, ,4,1,1,1,1,1,1, Reconnaissance ,1
59.166.0.3,57647,149.171.126.2,20640,udp,CON,0.001927,512,304,31,29,0,0,-,1594187.875,946549.0625,4,4,0,0,0,0,128,76,0,0,0.713472,0.285907,1421972648,1421972648,0.51,0.204667,0,0,0,0,0,0,0,0,15,7,3,9,1,1,3,,0
59.166.0.7,31133,149.171.126.0,31222,tcp,FIN,0.029288,2750,23636,31,29,7,15,-,734225.625,6309478.5,44,44,255,255,628026863,628363560,63,537,0,0,42.9942,1.126712,1424253486,1424253486,0.672674,0.68219,0.000753,0.000627,0.000126,0,0,,, ,2,3,2,2,1,1,1,,0
10.40.182.6,138,10.40.182.255,138,udp,INT,0.000113,503,0,64,0,0,0,-,17840708,0,2,0,0,0,0,0,252,0,0,0,0,0,1424249928,1424249928,0.113,0,0,0,0,0,0,,, ,52,52,52,52,52,52,52,,0
59.166.0.9,24972,149.171.126.2,23829,tcp,FIN,0.062887,3614,43086,31,29,7,24,-,452112.5313,5392784,60,62,255,255,3747435836,3751931796,60,695,0,0,66.318307,64.796407,1424244518,1424244518,1.07881,1.039,0.000656,0.00054,0.000116,0,0,,, ,4,3,2,3,1,1,1,,0
175.45.176.0,41463,149.171.126.19,179,tcp,FIN,35.215721,1068,622,254,252,4,1,-,230.578842,131.304993,20,14,255,255,1821390338,1293978566,53,44,0,0,247124.2816,9070.123,1424223979,1424224015,1853.458947,2704.0955,0.091255,0.061793,0.029462,0,1,,, ,3,3,2,11,2,2,3, Fuzzers ,1
175.45.176.3,47439,149.171.126.15,53,udp,INT,5.00E-06,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424244851,1424244851,0.005,0,0,0,0,0,2,,, ,20,20,17,20,17,17,20,Generic,1
175.45.176.3,1043,149.171.126.18,53,udp,INT,4.00E-06,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231190,1424231190,0.004,0,0,0,0,0,2,,, ,25,25,25,25,25,25,25,Generic,1
59.166.0.8,51108,149.171.126.3,51734,tcp,FIN,0.060971,3926,53634,31,29,7,27,-,507388.75,6933919.5,66,68,255,255,1431695045,1431980824,59,789,0,0,66.19622,63.144778,1424246082,1424246082,0.962794,0.901045,0.000737,0.000596,0.000141,0,0,,, ,4,5,3,2,1,1,1,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,8.00E-06,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424232249,1424232249,0.008,0,0,0,0,0,2,,, ,39,39,17,17,17,17,39,Generic,1
59.166.0.8,23556,149.171.126.7,53,udp,CON,0.001019,146,178,31,29,0,0,dns,573110.9375,698724.25,2,2,0,0,0,0,73,89,0,0,0,0,1421967089,1421967089,0.008,0.008,0,0,0,0,0,0,0,0,3,2,3,1,1,1,1,,0
59.166.0.0,7288,149.171.126.3,43138,tcp,FIN,0.015879,2230,14740,31,29,7,11,-,1090748.875,7220102,34,36,255,255,49616472,2206740887,66,409,0,0,33.076692,32.770882,1421949563,1421949563,0.471394,0.438086,0.000717,0.000541,0.000176,0,0,0,0,0,8,6,4,2,1,1,1,,0
175.45.176.1,0,149.171.126.17,0,unas,INT,1.00E-06,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424244441,1424244441,0.001,0,0,0,0,0,2,,, ,10,10,5,5,4,4,11,Exploits,1
175.45.176.3,1043,149.171.126.15,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246171,1424246171,0.009,0,0,0,0,0,2,,, ,36,36,18,18,18,18,36,Generic,1
175.45.176.3,1043,149.171.126.15,53,udp,INT,2.00E-06,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246120,1424246120,0.002,0,0,0,0,0,2,,, ,29,29,22,22,22,22,29,Generic,1
59.166.0.2,24760,149.171.126.8,22805,tcp,FIN,0.029975,4238,61854,31,29,7,30,-,1115596.25,16285304,72,74,255,255,1630261954,3775980578,59,836,0,0,22.111217,21.871593,1424237560,1424237561,0.423629,0.412845,0.000796,0.000653,0.000143,0,0,,, ,2,2,2,2,1,1,1,,0
59.166.0.3,24543,149.171.126.4,21883,tcp,FIN,0.017947,2974,32400,31,29,7,18,-,1298490,14153675,48,50,255,255,1563349883,3709051595,62,648,0,0,21.134148,20.151734,1421962969,1421962969,0.374723,0.353673,0.000736,0.000606,0.00013,0,0,0,0,0,6,21,8,4,1,1,1,,0
59.166.0.7,47323,149.171.126.2,52845,tcp,FIN,0.022017,2646,24924,31,29,7,15,-,938547.5,8850615,42,44,255,255,4059756337,1910446291,63,566,0,0,32.76027,31.528644,1421971030,1421971030,0.528902,0.49814,0.000751,0.000592,0.000159,0,0,0,0,0,5,1,2,2,1,1,1,,0
175.45.176.0,6030,149.171.126.11,445,tcp,FIN,0.929496,3032,748,254,252,3,2,-,23926.94531,5637.463867,12,8,255,255,2227185780,608731986,253,94,0,0,4234.793054,169.475781,1424234501,1424234502,84.431543,121.024,0.133443,0.082319,0.051124,0,1,,, ,7,6,2,3,2,1,3, Fuzzers ,1
175.45.176.1,54690,149.171.126.19,80,tcp,FIN,0.269602,1116,1130,62,252,2,2,http,29821.73633,29346.96289,10,8,255,255,4238816516,3794976022,112,141,1,32,1593.432799,58.898879,1421929538,1421929538,29.955778,34.981145,0.06464,0.013243,0.051397,0,1,1,0,0,2,1,1,1,1,1,1,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424259069,1424259069,0.009,0,0,0,0,0,2,,, ,49,49,38,38,38,18,49,Generic,1
175.45.176.1,15042,149.171.126.14,443,tcp,FIN,0.378693,1550,2266,254,252,4,3,-,30420.41797,43095.59375,14,10,255,255,2147063657,1084867155,111,227,0,0,1471.473331,55.258785,1424250385,1424250385,28.063539,40.998445,0.058954,0.009694,0.04926,0,1,,, ,2,1,1,1,1,1,1,Exploits,1
175.45.176.1,27613,149.171.126.11,80,tcp,FIN,0.186923,3730,268,62,252,3,1,http,146370.4375,9586.834961,12,6,255,255,3652890333,443088487,311,45,1,0,908.063035,60.223773,1421929437,1421929437,15.511727,35.849602,0.054861,0.007664,0.047197,0,1,1,0,0,2,2,1,1,1,1,1,DoS,1
59.166.0.7,44374,149.171.126.1,80,tcp,FIN,1.0147,1580,10168,31,29,3,5,http,11424.06543,75718.92969,12,18,255,255,674667303,2825288925,132,565,1,3924,9531.198795,7675.069381,1421945745,1421945746,92.211634,59.658821,0.000615,0.000495,0.00012,0,0,1,0,0,1,3,4,1,1,1,1,,0
175.45.176.1,0,149.171.126.17,0,ddp,INT,9.00E-06,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424244372,1424244372,0.009,0,0,0,0,0,2,,, ,7,7,3,3,3,3,7, Reconnaissance ,1
175.45.176.1,22455,149.171.126.10,80,tcp,FIN,1.157101,1652,268,254,252,3,1,http,10474.45313,1548.697998,12,6,255,255,1743935904,2655629624,138,45,1,0,6844.298425,397.358969,1424259544,1424259545,103.996729,221.944594,0.122474,0.047375,0.075099,0,1,1,, ,1,1,1,2,1,1,1,Exploits,1
175.45.176.3,1043,149.171.126.15,53,udp,INT,5.00E-06,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246158,1424246158,0.005,0,0,0,0,0,2,,, ,46,46,38,38,38,22,47,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238897,1424238897,0.009,0,0,0,0,0,2,,, ,38,38,24,24,24,24,38,Generic,1
59.166.0.3,60305,149.171.126.3,80,tcp,FIN,1.16107,1580,10168,31,29,3,5,http,9983.894531,66173.44531,12,18,255,255,4049817936,1901271272,132,565,1,3924,10557.38236,8500.492795,1424248499,1424248500,105.516,68.269531,0.000604,0.000482,0.000122,0,0,1,, ,3,2,2,2,2,1,2,,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,5.00E-06,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424254396,1424254396,0.005,0,0,0,0,0,2,,, ,18,18,18,19,18,18,18,Generic,1
175.45.176.2,0,149.171.126.17,0,unas,INT,6.00E-06,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1424258892,1424258892,0.006,0,0,0,0,0,2,,, ,5,5,4,7,4,4,5,Exploits,1
175.45.176.3,1043,149.171.126.18,53,udp,INT,1.00E-06,114,0,254,0,0,0,dns,456000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424230820,1424230820,0.001,0,0,0,0,0,2,,, ,34,34,25,26,25,25,34,Generic,1
59.166.0.2,26108,149.171.126.3,62047,tcp,FIN,0.109241,4862,82278,31,29,7,36,-,351882.5313,5955419.5,84,86,255,255,3386072947,1263012715,58,957,0,0,0,77.664643,1421928458,1421928458,1.31206,1.279306,0.00062,0.000496,0.000124,0,0,0,0,0,10,11,10,6,1,1,2,,0
175.45.176.3,47439,149.171.126.15,53,udp,INT,1.00E-05,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246582,1424246582,0.01,0,0,0,0,0,2,,, ,30,30,30,30,30,12,30,Generic,1
59.166.0.3,27185,149.171.126.1,25,tcp,FIN,1.400723,37258,3380,31,29,18,8,smtp,208703.6563,18847.41016,52,42,255,255,1680499713,1692930324,717,80,0,0,2284.322545,76.774375,1421950306,1421950308,27.457197,34.151488,0.000672,0.000507,0.000165,0,0,0,0,0,1,2,2,2,1,1,1,,0
175.45.176.1,0,149.171.126.11,0,ospf,INT,0.740019,2858,0,254,0,0,0,-,29188.43945,0,18,0,0,0,0,0,159,0,0,0,50.133012,0,1424235778,1424235779,43.530531,0,0,0,0,0,2,,, ,1,1,2,1,1,1,1, Reconnaissance ,1
59.166.0.4,30927,149.171.126.0,28909,tcp,FIN,0.022733,2438,20116,31,29,7,13,-,835437.5,6902389,38,40,255,255,2475487864,2493227313,64,503,0,0,0,44.646486,1421967727,1421967727,0.60573,0.584368,0.000663,0.000524,0.000139,0,0,0,0,0,6,6,2,9,1,1,1,,0
59.166.0.4,23931,149.171.126.7,143,tcp,FIN,1.705938,7814,15228,31,29,30,32,-,36343.64063,70849,122,126,255,255,3277608818,1133779405,64,121,0,0,875.550665,862.679307,1421966551,1421966553,14.095587,13.6434,0.000643,0.000509,0.000134,0,0,0,0,0,4,3,3,3,1,1,1,,0
149.171.126.10,47439,175.45.176.0,53,udp,INT,4.00E-06,264,0,60,0,0,0,dns,264000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424258956,1424258956,0.004,0,0,0,0,0,0,,, ,35,35,18,18,18,18,35,,0
59.166.0.0,4198,149.171.126.7,53,udp,CON,0.001029,146,178,31,29,0,0,dns,567541.3125,691933.875,2,2,0,0,0,0,73,89,0,0,0,0,1424243431,1424243431,0.009,0.006,0,0,0,0,0,,, ,1,3,3,4,1,1,1,,0
59.166.0.4,7760,149.171.126.2,53,udp,CON,0.001014,130,162,31,29,0,0,dns,512820.5,639053.25,2,2,0,0,0,0,65,81,0,0,0,0,1424222955,1424222955,0.007,0.001,0,0,0,0,0,,, ,5,2,3,1,1,1,3,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238819,1424238819,0.009,0,0,0,0,0,2,,, ,25,25,24,24,24,24,25,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,5.00E-06,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424237764,1424237764,0.005,0,0,0,0,0,2,,, ,37,37,21,20,20,20,37,Generic,1
175.45.176.3,0,149.171.126.19,0,iso-ip,INT,9.00E-06,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424230268,1424230268,0.009,0,0,0,0,0,2,,, ,4,4,1,1,1,1,4, Reconnaissance ,1
59.166.0.6,62433,149.171.126.5,53,udp,CON,0.001097,146,178,31,29,0,0,dns,532361,649042.875,2,2,0,0,0,0,73,89,0,0,0,0,1421950941,1421950941,0.012,0.009,0,0,0,0,0,0,0,0,2,2,2,4,1,1,1,,0
175.45.176.2,36883,149.171.126.14,110,tcp,FIN,1.12237,946,2500,62,252,7,8,pop3,6407.869141,16928.46289,20,20,255,255,3031385589,2571891323,47,125,0,0,2792.746785,64.874969,1424233392,1424233393,59.019158,56.454422,0.117344,0.049731,0.067613,0,1,,, ,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,37740,149.171.126.10,80,tcp,FIN,1.467996,10306,354,254,252,5,1,http,52654.09375,1689.37793,16,8,255,255,2019905772,3503693072,644,44,1,0,9088.049348,272.674656,1424238294,1424238296,95.252401,198.874719,0.15217,0.075869,0.076301,0,1,1,, ,1,1,1,2,1,1,1,Exploits,1
59.166.0.5,29314,149.171.126.0,80,tcp,FIN,1.006787,1580,10168,31,29,3,5,-,11513.85645,76314.0625,12,18,255,255,1296559208,3447149425,132,565,2,192,9531.37785,7675.324258,1421945066,1421945067,91.494092,59.189527,0.000833,0.000561,0.000272,0,0,6,0,0,14,7,4,2,2,2,2,,0
59.166.0.4,12493,149.171.126.6,53,udp,CON,0.001063,146,178,31,29,0,0,dns,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0,0,1421939628,1421939628,0.014,0.009,0,0,0,0,0,0,0,0,3,1,5,3,1,1,1,,0
175.45.176.0,51577,149.171.126.12,111,tcp,FIN,1.14935,564,354,254,252,2,1,-,3535.911377,2157.741211,10,8,255,255,739953431,3050115165,56,44,0,0,7931.517162,203.155438,1424251966,1424251967,122.01,151.082,0.189679,0.091775,0.097904,0,1,,, ,2,1,1,2,1,1,1, Reconnaissance ,1
175.45.176.1,57517,149.171.126.13,445,tcp,FIN,0.713147,5514,718,254,252,4,2,-,57446.78125,7056.048828,14,8,255,255,506591778,3269124408,394,90,0,0,3250.399245,123.221391,1424233449,1424233449,53.110077,94.982,0.091432,0.048267,0.043165,0,1,,, ,2,2,1,1,1,1,2, Fuzzers ,1
175.45.176.3,47439,149.171.126.15,53,udp,INT,1.00E-06,114,0,254,0,0,0,dns,456000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424245261,1424245261,0.001,0,0,0,0,0,2,,, ,17,17,17,17,17,17,17,Generic,1
175.45.176.2,3649,149.171.126.19,25,tcp,FIN,0.959347,31416,1882,62,252,17,8,smtp,255432.0781,14985.19336,40,22,255,255,119978831,1354637230,785,86,0,0,1669.302063,52.489406,1424236148,1424236149,24.598641,44.011145,0.063945,0.034587,0.029358,0,1,,, ,1,2,1,1,1,1,1,Exploits,1
175.45.176.3,1043,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424233796,1424233796,0.009,0,0,0,0,0,2,,, ,26,26,25,25,25,25,26,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424259349,1424259349,0.009,0,0,0,0,0,2,,, ,22,22,18,18,17,17,22,Generic,1
175.45.176.0,55196,149.171.126.12,80,tcp,FIN,2.479281,269198,1558,254,252,102,1,http,864499.0625,4888.51416,210,36,255,255,3174360055,1548465990,1282,43,1,0,1305.961192,79.844141,1424249029,1424249031,11.717675,69.222828,0.106506,0.056474,0.050032,0,1,1,, ,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,1043,149.171.126.14,53,udp,INT,8.00E-06,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424253322,1424253322,0.008,0,0,0,0,0,2,,, ,26,26,11,13,11,11,26,Generic,1
175.45.176.1,14858,149.171.126.18,179,tcp,FIN,0.93193,26280,728,254,252,13,3,-,218548.6094,5803.010742,32,14,255,255,325575373,3338032126,821,52,0,0,2527.800666,90.680859,1424257994,1424257995,29.379324,66.576383,0.12543,0.066429,0.059001,0,1,,, ,3,2,1,1,1,1,2,,0
59.166.0.1,6478,149.171.126.6,80,tcp,FIN,1.427081,1684,10168,31,29,3,5,-,8767.546875,53838.57031,14,18,255,255,2628817765,480258664,120,565,0,0,11025.39849,9649.659689,1421934158,1421934160,109.748,83.915412,0.000679,0.000511,0.000168,0,0,0,0,0,10,14,4,3,1,1,1,,0
59.166.0.7,59179,149.171.126.7,59949,tcp,FIN,0.008182,3984,2456,31,29,7,7,-,3679295.75,2268394,18,18,255,255,1884411342,4038052552,221,136,0,0,24.079308,0.677288,1424226430,1424226430,0.462412,0.452882,0.001597,0.00048,0.001117,0,0,,, ,6,5,3,2,1,1,4,,0
175.45.176.3,0,149.171.126.19,0,unas,INT,1.00E-06,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424230334,1424230334,0.001,0,0,0,0,0,2,,, ,4,4,1,1,1,1,4,DoS,1
175.45.176.3,1043,149.171.126.15,53,udp,INT,8.00E-06,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246204,1424246204,0.008,0,0,0,0,0,2,,, ,21,21,17,17,17,17,21,Generic,1
175.45.176.3,47439,149.171.126.15,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424245981,1424245981,0.009,0,0,0,0,0,2,,, ,21,21,20,20,20,9,21,Generic,1
59.166.0.5,57921,149.171.126.4,54881,tcp,FIN,0.058008,4342,59594,31,29,7,30,-,590815.0625,8107709,74,74,255,255,2369151388,2369446433,59,805,0,0,50.437861,1.364344,1421937515,1421937515,0.788315,0.786877,0.000709,0.000565,0.000144,0,0,0,0,0,9,7,1,2,1,1,1,,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,7.00E-06,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1424260795,1424260795,0.007,0,0,0,0,0,2,,, ,37,37,29,29,29,14,37,Generic,1
59.166.0.1,63999,149.171.126.3,5190,tcp,FIN,0.005993,2158,2464,31,29,6,6,-,2761888.75,3153011.75,24,24,255,255,385792713,2535693487,90,103,0,0,15.149759,0.326604,1421931764,1421931764,0.244261,0.234696,0.000742,0.000585,0.000157,0,0,0,0,0,3,5,3,1,1,1,1,,0
59.166.0.5,3623,149.171.126.2,143,tcp,FIN,1.785931,7820,15662,31,29,30,32,-,34742.66406,69601.79688,122,126,255,255,1820657673,3998232394,64,124,0,0,1007.704488,992.059158,1421948699,1421948701,14.756644,14.282912,0.000738,0.000563,0.000175,0,0,0,0,0,7,8,6,3,2,2,2,,0
59.166.0.9,11313,149.171.126.8,10142,tcp,FIN,0.006039,3880,2456,31,29,7,7,-,4855108.5,3073356.5,18,18,255,255,3374229133,1232065321,216,136,0,0,17.998347,0.456601,1421972378,1421972378,0.333647,0.323471,0.000813,0.000533,0.00028,0,0,0,0,0,4,10,5,4,1,1,3,,0
59.166.0.6,50142,149.171.126.6,46668,tcp,FIN,0.379055,5072,3080,31,29,7,7,-,103225.125,62851.03906,28,30,255,255,905185789,908315990,181,103,0,0,834.881796,21.69559,1421934367,1421934367,14.02763,13.052862,0.000656,0.000513,0.000143,0,0,0,0,0,10,12,6,3,1,1,3,,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231855,1424231855,0.009,0,0,0,0,0,2,,, ,50,50,43,43,43,25,50,Generic,1
59.166.0.1,5848,149.171.126.1,53,udp,CON,0.000953,130,162,31,29,0,0,dns,545645.3125,679958.0625,2,2,0,0,0,0,65,81,0,0,0,0,1424235365,1424235365,0.002,0.003,0,0,0,0,0,,, ,3,2,1,4,1,1,1,,0
59.166.0.1,11616,149.171.126.6,42523,tcp,FIN,0.003163,320,1948,31,29,1,2,ftp-data,675308.25,4312361.5,6,8,255,255,1436690413,1440550060,53,244,0,0,30.424858,0.616882,1421961509,1421961509,0.5678,0.373714,0.000849,0.000543,0.000306,0,0,0,0,0,3,3,6,5,1,1,4,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424239057,1424239057,0.009,0,0,0,0,0,2,,, ,35,35,20,20,20,20,35,Generic,1
149.171.126.12,47439,175.45.176.0,53,udp,INT,9.00E-06,264,0,60,0,0,0,dns,117333328,0,2,0,0,0,0,0,132,0,0,0,0,0,1424223675,1424223675,0.009,0,0,0,0,0,0,,, ,19,19,16,16,16,8,19,,0
59.166.0.6,28057,149.171.126.0,80,tcp,FIN,1.00695,1580,10168,31,29,3,5,-,11511.99121,76301.70313,12,18,255,255,3003541283,3004593064,132,565,0,0,9530.003793,7674.708493,1421933375,1421933376,91.506179,59.19947,0.000708,0.000554,0.000154,0,0,0,0,0,10,3,2,3,1,1,1,,0
59.166.0.0,54657,149.171.126.3,24993,tcp,FIN,0.031946,2230,13586,31,29,7,11,-,542164.9375,3307832,34,36,255,255,1173480263,3350368257,66,377,0,0,61.48951,60.027116,1424241547,1424241547,0.958606,0.899114,0.000596,0.000474,0.000122,0,0,,, ,6,7,3,4,1,1,1,,0
59.166.0.5,31145,149.171.126.0,6881,tcp,FIN,10.726712,24328,1094788,31,29,38,390,-,18102.09766,815543.8125,432,858,255,255,1465218046,1472420649,56,1276,0,0,10188.97931,7223.000293,1424233172,1424233183,24.945104,12.514823,0.001683,0.001504,0.000179,0,0,,, ,4,6,4,2,1,1,2,,0
175.45.176.0,0,149.171.126.13,0,crtp,INT,3.00E-06,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223240,1424223240,0.003,0,0,0,0,0,2,,, ,4,4,2,2,2,2,4,DoS,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238587,1424238587,0.009,0,0,0,0,0,2,,, ,43,43,23,23,23,23,43,Generic,1
59.166.0.5,45955,149.171.126.8,53,udp,CON,0.001017,130,162,31,29,0,0,dns,511307.7813,637168.1875,2,2,0,0,0,0,65,81,0,0,0,0,1421947595,1421947595,0.011,0.003,0,0,0,0,0,0,0,0,2,4,1,5,1,1,1,,0
59.166.0.0,8652,149.171.126.5,6270,udp,CON,0.001817,528,304,31,29,0,0,-,1743533.375,1003852.5,4,4,0,0,0,0,132,76,0,0,0.64936,0.331401,1421934744,1421934744,0.464667,0.240333,0,0,0,0,0,0,0,0,11,17,5,6,1,1,4,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231468,1424231468,0.009,0,0,0,0,0,2,,, ,18,18,18,19,18,18,18,Generic,1
59.166.0.9,11288,149.171.126.3,39522,tcp,FIN,0.705591,4632,3080,31,29,7,7,-,50646.90234,33764.60156,28,30,255,255,3748668965,3924334210,165,103,0,0,1568.335695,41.129039,1421966960,1421966961,26.120778,24.313068,0.000632,0.000508,0.000124,0,0,0,0,0,3,2,1,4,1,1,1,,0
59.166.0.0,49756,149.171.126.9,3093,udp,CON,0.001739,536,304,31,29,0,0,-,1849338.75,1048878.625,4,4,0,0,0,0,134,76,0,0,0.627911,0.316555,1424244676,1424244676,0.449,0.228333,0,0,0,0,0,,, ,1,2,2,1,1,1,1,,0
59.166.0.6,21991,149.171.126.3,6363,tcp,FIN,2.368557,8928,320,31,29,4,1,ftp-data,28003.54883,901.814941,14,6,255,255,1989038200,1095675667,638,53,0,0,16799.28384,715.425375,1421971336,1421971339,182.196691,473.587812,0.000638,0.000487,0.000151,0,0,0,0,0,1,1,4,1,1,1,1,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,6.00E-06,114,0,254,0,0,0,dns,76000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424232174,1424232174,0.006,0,0,0,0,0,2,,, ,20,20,19,18,18,18,20,Generic,1
175.45.176.2,51204,149.171.126.18,515,tcp,FIN,0.793964,13030,354,254,252,6,1,-,124005.6172,3123.567139,18,8,255,255,2041087053,851443078,724,44,0,0,3323.543215,220.654109,1424255735,1424255735,46.703763,103.51743,0.170663,0.068702,0.101961,0,1,,, ,3,1,1,3,1,1,1,Exploits,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,3.00E-06,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424260105,1424260105,0.003,0,0,0,0,0,2,,, ,29,29,13,13,13,13,29,Generic,1
59.166.0.6,9410,149.171.126.9,53,udp,CON,0.001014,146,178,31,29,0,0,dns,575936.875,702169.625,2,2,0,0,0,0,73,89,0,0,0,0,1421968222,1421968222,0.008,0.001,0,0,0,0,0,0,0,0,1,3,2,4,1,1,1,,0
59.166.0.4,59356,149.171.126.6,80,tcp,FIN,1.059602,1580,10168,31,29,3,5,http,10939.95606,72510.24219,12,18,255,255,269637095,270698216,132,565,1,3924,9545.341736,7685.609242,1424235779,1424235780,96.296452,62.298355,0.000664,0.000527,0.000137,0,0,1,, ,2,1,1,2,2,1,1,,0
175.45.176.2,26098,149.171.126.18,111,tcp,FIN,0.986979,564,354,254,252,2,1,-,4117.615234,2512.718018,10,8,255,255,3547604156,3602515962,56,44,0,0,7826.970832,185.539719,1424252531,1424252532,105.420667,134.301141,0.106704,0.046867,0.059837,0,1,,, ,4,1,1,2,1,1,1, Reconnaissance ,1
59.166.0.8,45357,149.171.126.7,6881,tcp,FIN,7.493164,25368,1094788,31,29,38,390,-,27024.09766,1167478,452,858,255,255,408688590,2560226945,56,1276,0,0,6107.039996,4431.333638,1421944982,1421944989,16.613794,8.742923,0.000621,0.000475,0.000146,0,0,0,0,0,10,8,1,4,1,1,1,,0
