srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
1,1761,18,641,1,1,0.06037,2854,29218,31,29,7,17,2,369985.0938,3791287.25,46,48,255,255,280318524,2553606818,62,609,0,0,77.34825,75.408409,1421945340,1421945340,1.333489,1.274362,0.00059,0.000471,0.000119,0,0,0.0,0.0,0,16,11,11,17,3,3,7,0
10,1762,12,0,0,0,0.001053,146,178,31,29,0,0,0,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421936236,1421936236,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,4,2,2,3,1,1,2,0
10,1763,18,642,1,1,0.015701,2854,26406,31,29,7,16,2,1422584.625,13161965.0,46,46,255,255,1807289194,3952985765,62,574,0,0,19.289355,0.474698,1421939207,1421939207,0.340533,0.335,0.000781,0.000615,0.000166,0,0,0.0,0.0,0,8,7,3,4,1,1,2,0
6,2,6,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260315,1424260315,0.008,0.0,0.0,0.0,0.0,0,2,,,2,32,32,17,18,17,17,32,1
3,2,14,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244676,1424244676,0.009,0.0,0.0,0.0,0.0,0,2,,,2,32,32,33,32,32,17,32,1
0,1764,20,643,1,1,0.046473,320,1912,31,29,1,2,5,45962.17188,287995.1875,6,8,255,255,2348872234,210095691,53,239,0,0,642.942834,15.724184,1424242641,1424242641,9.225,6.562429,0.000643,0.000532,0.000111,0,0,,,2,4,6,8,5,1,1,6,0
2,2,2,0,0,2,5e-06,114,0,254,0,0,0,0,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253848,1424253848,0.005,0.0,0.0,0.0,0.0,0,2,,,2,24,24,16,16,16,16,24,1
8,1765,8,8,1,1,0.02876,37500,3380,31,29,18,8,4,10230598.0,917941.625,52,42,255,255,3036921490,892591289,721,80,0,0,33.296371,1.147939,1421947248,1421947248,0.556922,0.688073,0.000704,0.000545,0.000159,0,0,0.0,0.0,0,2,2,1,6,1,1,1,0
2,5,2,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253633,1424253633,0.008,0.0,0.0,0.0,0.0,0,2,,,2,31,31,15,15,15,15,31,1
6,5,9,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424223777,1424223777,0.008,0.0,0.0,0.0,0.0,0,2,,,2,11,11,9,9,9,9,11,1
3,2,3,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424233662,1424233662,0.004,0.0,0.0,0.0,0.0,0,2,,,2,43,43,43,44,43,25,43,1
2,2,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238597,1424238597,0.008,0.0,0.0,0.0,0.0,0,2,,,2,24,24,24,24,24,12,24,1
3,1766,6,26,1,1,0.574198,1792,268,254,252,2,1,2,22473.08398,3120.874756,10,6,255,255,1591283275,2046228411,179,45,0,0,3348.287143,179.748453,1424259353,1424259354,63.799778,98.555,0.159005,0.066315,0.09269,0,1,,,2,1,1,18,1,1,1,1,1
14,1767,12,644,1,1,0.048886,3926,56526,31,29,7,27,2,632819.1875,9114266.0,66,68,255,255,3420797182,1271564307,59,831,0,0,44.733379,44.85576,1421950463,1421950463,0.747185,0.720284,0.000741,0.000615,0.000126,0,0,0.0,0.0,0,4,4,2,3,1,1,1,0
2,1768,2,4,1,1,0.478337,1002,268,254,252,2,1,2,15085.59863,3746.312744,10,6,255,255,1277475755,783529315,100,45,0,0,2605.719482,137.107125,1421932686,1421932687,50.591333,88.672602,0.11106,0.034969,0.076091,0,1,0.0,0.0,0,3,1,1,6,1,1,1,1
14,1769,12,0,0,0,0.001026,146,178,31,29,0,0,0,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421963734,1421963734,0.01,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,3,2,1,1,1,0
6,1770,6,645,1,1,0.520601,364,3754,62,252,1,3,5,4902.026855,51924.60547,8,10,255,255,603602149,1304884323,46,375,0,0,4331.263312,3632.583492,1424244826,1424244827,74.371574,50.656222,0.09498,0.063913,0.031067,0,1,,,2,1,1,3,2,1,1,2,1
3,5,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424233399,1424233399,0.009,0.0,0.0,0.0,0.0,0,2,,,2,31,31,18,19,18,18,31,1
2,2,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239886,1424239886,0.008,0.0,0.0,0.0,0.0,0,2,,,2,36,36,16,17,16,16,36,1
12,1771,19,646,1,1,0.193922,3390,41686,31,29,7,22,2,137374.8281,1690081.625,56,58,255,255,2090095254,2249134967,61,719,0,0,190.637637,186.232591,1421965540,1421965540,3.520036,3.392561,0.000681,0.000542,0.000139,0,0,0.0,0.0,0,9,4,1,2,1,1,1,0
12,1772,1,647,1,1,0.100602,2854,29226,31,29,7,17,2,222023.4219,2275740.0,46,48,255,255,2926779469,2927088647,62,609,0,0,126.001992,125.644818,1421969829,1421969829,2.228511,2.126574,0.000786,0.000649,0.000137,0,0,0.0,0.0,0,11,12,10,5,1,1,3,0
2,5,2,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251928,1424251928,0.009,0.0,0.0,0.0,0.0,0,2,,,2,25,25,13,14,13,13,25,1
4,1773,0,84,1,1,0.602354,8928,320,31,29,4,1,5,110114.6484,3546.087646,14,6,255,255,3983891933,1724504159,638,53,0,0,3915.482875,160.906266,1421946219,1421946219,46.334925,120.152602,0.00065,0.000517,0.000133,0,0,0.0,0.0,0,3,5,3,4,1,1,1,0
17,1774,10,648,1,1,0.004465,424,8824,31,29,1,4,2,664725.6875,14493170.0,8,12,255,255,735741966,2893060449,53,735,0,0,36.481373,20.057365,1421933941,1421933941,0.592714,0.361091,0.000615,0.000489,0.000126,0,0,0.0,0.0,0,10,14,4,7,1,1,4,0
13,1775,19,649,0,0,0.001746,512,304,31,29,0,0,2,1759450.125,1044673.5,4,4,0,0,0,0,128,76,0,0,0.616833,0.311836,1421938320,1421938320,0.440667,0.227,0.0,0.0,0.0,0,0,0.0,0.0,0,8,8,4,4,1,1,3,0
17,1776,0,4,1,1,1.374221,1684,10168,31,29,3,5,3,9104.794922,55909.49609,14,18,255,255,3144171252,995457829,120,565,1,3924,10885.94542,9532.007237,1424222090,1424222092,105.680618,80.809294,0.000581,0.00046,0.000121,0,0,1.0,,2,1,2,6,2,1,1,4,0
12,1777,8,650,1,1,0.22345,424,8824,31,29,1,4,5,13282.61328,289603.9375,8,12,255,255,347052552,450816159,53,735,0,0,2139.127863,1700.211557,1424233571,1424233572,31.875286,20.266455,0.00064,0.000517,0.000123,0,0,,,2,3,5,6,3,1,1,4,0
2,5,2,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253401,1424253401,0.009,0.0,0.0,0.0,0.0,0,2,,,2,30,30,12,12,12,12,30,1
14,1778,4,651,1,1,0.401321,4976,3080,31,29,7,7,2,95664.07031,59363.95313,28,30,255,255,2496860037,2525007872,178,103,0,0,836.83802,21.435525,1424246578,1424246578,14.851852,13.819896,0.001533,0.000539,0.000994,0,0,,,2,7,5,6,6,1,1,4,0
13,1779,10,0,0,0,0.001092,146,178,31,29,0,0,2,534798.5,652014.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955374,1421955374,0.006,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,14,9,4,9,3,2,3,0
10,1780,18,652,1,1,0.041872,4862,82930,31,29,7,36,2,918035.9375,15660299.0,84,86,255,255,206022444,2362526348,58,964,0,0,0.0,25.881776,1421931266,1421931266,0.500446,0.492214,0.000654,0.000523,0.000131,0,0,0.0,0.0,0,15,3,5,3,1,1,1,0
2,8,2,6,13,2,59.879597,34816,0,254,0,0,0,2,4615.12793,0.0,128,0,0,0,0,0,272,0,0,0,562.680187,0.0,1424253873,1424253933,471.492656,0.0,0.0,0.0,0.0,0,2,,,2,1,1,1,1,1,1,28,1
3,8,11,6,3,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230339,1424230339,0.009,0.0,0.0,0.0,0.0,0,2,,,2,4,4,3,2,2,2,4,1
6,1781,15,162,1,1,0.388859,466,268,254,252,2,1,9,8640.664062,4608.354004,10,6,255,255,2369572546,2773302056,47,45,0,0,2133.159838,103.579313,1424260581,1424260582,40.628,63.508,0.132042,0.071305,0.060737,0,1,,,2,1,1,1,7,1,1,1,1
0,1782,18,10,0,0,0.013363,568,312,31,29,0,0,2,255032.5469,140088.2969,4,4,0,0,0,0,142,78,0,0,5.324043,2.325675,1421943545,1421943545,3.768667,1.65,0.0,0.0,0.0,0,0,0.0,0.0,0,6,7,3,2,1,1,2,0
12,1783,20,8,1,1,0.488954,37308,3380,31,29,18,8,4,598682.0625,53992.80859,52,42,255,255,4177927009,4178864537,717,80,0,0,794.652112,25.937299,1424224379,1424224379,9.580647,11.913634,0.000604,0.000492,0.000112,0,0,,,2,1,1,8,4,1,1,1,0
6,1784,2,541,1,1,0.229266,1612,268,254,252,2,1,2,50631.14453,7816.248047,10,6,255,255,2362172224,3493879858,161,45,0,0,1208.281049,55.254,1424229212,1424229212,24.01,37.236199,0.061156,0.043077,0.018079,0,1,,,2,10,8,3,3,3,1,10,1
15,5,5,0,0,2,5e-06,264,0,60,0,0,0,0,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253080,1424253080,0.005,0.0,0.0,0.0,0.0,0,0,,,2,36,36,13,13,13,13,36,0
9,1493,11,8,1,1,3.00268,4850,1166,62,252,8,8,4,12335.64648,2952.029541,22,20,255,255,2280145407,835423864,220,58,0,0,7453.361951,176.940625,1424261268,1424261271,142.984757,150.112266,0.185587,0.114622,0.070965,0,1,,,2,1,1,1,1,1,1,1,1
2,2,3,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932746,1421932746,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,3,3,3,3,3,1
6,8,17,6,3,2,8e-06,200,0,254,0,0,0,2,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223286,1424223286,0.008,0.0,0.0,0.0,0.0,0,2,,,2,8,8,6,23,6,6,8,1
17,1785,18,653,1,1,0.126686,5174,85108,31,29,7,39,2,323129.625,5316009.5,90,92,255,255,848676963,3030371936,57,925,0,0,95.397114,90.852625,1424251439,1424251439,1.435489,1.386407,0.000652,0.00052,0.000132,0,0,,,2,11,4,4,2,1,1,2,0
6,2,9,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424225949,1424225949,0.009,0.0,0.0,0.0,0.0,0,2,,,2,8,8,8,8,8,8,9,1
1,1786,20,1,1,1,0.844804,2934,3740,31,29,11,15,1,27253.66016,34763.09375,52,54,255,255,2327327696,178722234,56,69,0,0,1419.42846,52.884875,1424227157,1424227158,16.558334,15.929642,0.000759,0.000527,0.000232,0,0,,1.0,3,1,1,4,8,1,1,3,0
14,1787,4,10,0,0,0.005316,568,320,31,29,0,0,2,641083.5,361173.8125,4,4,0,0,0,0,142,80,0,0,1.815859,1.77861,1424239587,1424239587,1.294,1.266667,0.0,0.0,0.0,0,0,,,2,6,3,3,3,1,1,3,0
4,1788,4,7,1,1,0.018816,1540,1644,31,29,4,4,2,613945.5625,660289.125,16,18,255,255,528817059,535245709,96,91,0,0,72.399442,1.965152,1424261865,1424261865,1.178933,1.079647,0.00058,0.000458,0.000122,0,0,,,2,12,8,7,9,6,1,6,0
14,1789,8,654,1,1,0.053906,3614,49342,31,29,7,24,2,527436.625,7204689.5,60,62,255,255,4176935385,4177232565,60,796,0,0,54.240306,53.253887,1424228169,1424228169,0.923931,0.875033,0.00063,0.000519,0.000111,0,0,,,2,10,4,5,4,1,1,1,0
3,1790,14,655,0,0,0.204164,362,178,254,60,0,0,2,12421.38672,5250.680664,8,4,0,0,0,0,45,45,0,0,44.452406,60.280617,1421932459,1421932459,29.166285,42.627332,0.0,0.0,0.0,0,3,0.0,0.0,0,2,1,1,1,1,1,1,1
13,1791,18,0,0,0,0.000974,146,178,31,29,0,0,0,599589.3125,731006.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421952641,1421952641,0.004,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,3,2,1,1,1,1,1,0
0,40,13,0,0,0,0.001084,146,178,31,29,0,0,0,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424221922,1424221922,0.008,0.007,0.0,0.0,0.0,0,0,,,2,6,5,5,3,2,2,5,0
2,1792,16,4,1,1,0.19676,1174,268,254,252,2,1,3,42976.21484,9107.541992,10,6,255,255,544532786,2586223952,117,45,1,0,1052.008536,62.768754,1424250159,1424250159,19.464111,38.097,0.049788,0.006267,0.043521,0,1,1.0,,2,1,1,1,1,1,1,1,1
0,1793,13,9,1,1,0.005887,1920,4312,31,29,6,6,2,2490912.25,5616443.0,22,24,255,255,654883814,2804707910,87,180,0,0,0.0,13.518424,1421972059,1421972059,0.2766,0.233957,0.000668,0.000503,0.000165,0,0,0.0,0.0,0,5,9,5,4,1,1,2,0
2,5,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238097,1424238097,0.009,0.0,0.0,0.0,0.0,0,2,,,2,38,38,20,21,19,19,39,1
1,1794,13,0,0,0,0.001035,146,178,31,29,0,0,0,564251.25,687922.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424256119,1424256119,0.003,0.009,0.0,0.0,0.0,0,0,,,2,1,4,1,2,1,1,1,0
3,8,11,6,3,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230398,1424230398,0.009,0.0,0.0,0.0,0.0,0,2,,,2,3,3,2,4,2,2,3,1
2,2,3,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238594,1424238594,0.003,0.0,0.0,0.0,0.0,0,2,,,2,33,33,10,10,10,7,33,1
19,2,21,0,0,2,6e-06,264,0,60,0,0,0,0,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261154,1424261154,0.006,0.0,0.0,0.0,0.0,0,0,,,2,27,27,8,8,8,8,27,0
3,8,11,6,3,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230390,1424230390,0.009,0.0,0.0,0.0,0.0,0,2,,,2,3,3,2,2,2,2,3,1
4,1795,8,110,1,1,0.004947,4280,2456,31,29,7,7,2,6538103.5,3751768.5,18,18,255,255,1685931253,1689156852,238,136,0,0,13.466964,0.33501,1421942192,1421942192,0.271824,0.258059,0.000689,0.000555,0.000134,0,0,0.0,0.0,0,4,10,4,3,1,1,3,0
1,1796,12,9,1,1,0.005127,1064,2260,31,29,4,4,2,1522917.875,3233079.75,12,12,255,255,1743181506,3888892960,89,188,0,0,24.431494,0.582963,1421941591,1421941591,0.433091,0.41,0.000769,0.000607,0.000162,0,0,0.0,0.0,0,5,4,1,8,1,1,1,0
2,8,17,6,12,2,3e-06,104,0,254,0,0,0,2,138666656.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424254240,1424254240,0.003,0.0,0.0,0.0,0.0,0,2,,,2,1,1,1,2,1,1,1,1
6,5,9,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424225004,1424225004,0.003,0.0,0.0,0.0,0.0,0,2,,,2,31,31,17,17,17,9,31,1
10,1797,18,656,1,1,0.022117,3182,36954,31,29,7,20,2,1128905.375,13119320.0,52,54,255,255,4066998562,4080302064,61,684,0,0,24.995256,23.751153,1424236391,1424236391,0.43608,0.40783,0.000623,0.000499,0.000124,0,0,,,2,5,2,3,5,1,1,4,0
2,5,2,0,0,2,6e-06,114,0,254,0,0,0,0,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254785,1424254785,0.006,0.0,0.0,0.0,0.0,0,2,,,2,30,30,18,18,18,18,30,1
2,2,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238342,1424238342,0.008,0.0,0.0,0.0,0.0,0,2,,,2,44,44,44,44,44,24,44,1
19,2,21,0,0,2,3e-06,264,0,60,0,0,0,0,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260031,1424260031,0.003,0.0,0.0,0.0,0.0,0,0,,,2,18,18,18,18,18,18,18,0
3,5,14,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244626,1424244626,0.003,0.0,0.0,0.0,0.0,0,2,,,2,60,60,39,39,39,17,60,1
13,1798,12,0,0,0,0.00112,130,162,31,29,0,0,0,464285.6875,578571.4375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424233796,1424233796,0.004,0.008,0.0,0.0,0.0,0,0,,,2,2,2,5,3,2,1,1,0
17,1799,12,8,1,1,0.030589,37190,3380,31,29,18,8,4,9539377.0,863055.375,52,42,255,255,4179981743,4181008928,715,80,0,0,36.262952,1.457424,1421960135,1421960135,0.592765,0.733585,0.000659,0.000507,0.000152,0,0,0.0,0.0,0,2,2,8,2,1,1,1,0
3,2,14,0,0,2,1e-05,114,0,254,0,0,0,0,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424245858,1424245858,0.01,0.0,0.0,0.0,0.0,0,2,,,2,32,32,32,33,32,17,32,1
19,2,21,0,0,2,7e-06,264,0,60,0,0,0,0,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260683,1424260683,0.007,0.0,0.0,0.0,0.0,0,0,,,2,28,28,21,21,21,12,28,0
2,8,6,6,17,2,5e-06,200,0,254,0,0,0,2,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237356,1424237356,0.005,0.0,0.0,0.0,0.0,0,2,,,2,5,5,1,4,1,1,5,1
11,1800,8,18,1,1,0.681029,7804,15566,31,29,30,32,2,90932.98438,181407.8281,122,126,255,255,829060732,830109175,64,124,0,0,481.819032,476.882718,1421959292,1421959293,5.62386,5.444008,0.000658,0.000525,0.000133,0,0,0.0,0.0,0,5,3,2,6,1,1,1,0
4,1801,8,0,0,0,0.000974,130,162,31,29,0,0,0,533880.875,665297.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424246713,1424246713,0.001,0.004,0.0,0.0,0.0,0,0,,,2,1,1,2,1,1,1,2,0
6,2,6,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260131,1424260131,0.009,0.0,0.0,0.0,0.0,0,2,,,2,27,27,22,22,22,11,27,1
2,2,3,0,0,2,1e-05,114,0,254,0,0,0,0,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240268,1424240268,0.01,0.0,0.0,0.0,0.0,0,2,,,2,51,51,15,15,15,15,51,1
2,8,9,6,77,2,3e-06,200,0,254,0,0,0,2,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930713,1421930713,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,13,4,7,4,4,4,1
10,1802,4,4,1,1,1.007909,1684,10168,31,29,3,5,2,12413.81836,76229.10156,14,18,255,255,1674918344,3821398688,120,565,0,0,8765.168801,7675.914604,1421933216,1421933217,77.503844,59.256706,0.001626,0.000538,0.001088,0,0,0.0,0.0,0,17,11,3,2,2,1,1,0
4,1803,20,657,1,1,0.02202,3390,42312,31,29,7,22,2,1209809.375,15107358.0,56,58,255,255,727234362,727546792,61,730,0,0,22.48221,21.196131,1421971479,1421971479,0.401981,0.375421,0.000764,0.000609,0.000155,0,0,0.0,0.0,0,8,11,6,5,1,1,2,0
4,1804,1,1,1,1,0.021045,2934,3742,31,29,11,15,1,1094036.625,1396246.125,52,54,255,255,3111093414,962556072,56,69,0,0,28.024727,0.661948,1424258626,1424258626,0.4148,0.386491,0.000681,0.000558,0.000123,0,0,,1.0,3,2,1,2,2,1,1,2,0
3,5,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231888,1424231888,0.009,0.0,0.0,0.0,0.0,0,2,,,2,27,27,18,18,18,18,27,1
12,1805,4,658,1,1,0.045905,2558,23320,31,29,7,14,2,434811.0,3967323.75,40,42,255,255,2551826461,2581547041,64,555,0,0,72.075019,69.346021,1424254778,1424254778,1.199342,1.106951,0.000648,0.000516,0.000132,0,0,,,2,3,8,8,3,1,1,2,0
9,8,15,6,39,2,1e-06,180,0,254,0,0,0,2,720000000.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1424258742,1424258742,0.001,0.0,0.0,0.0,0.0,0,2,,,2,10,10,2,2,2,2,10,1
6,2,6,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260612,1424260612,0.009,0.0,0.0,0.0,0.0,0,2,,,2,17,17,17,17,17,17,17,1
4,1648,13,0,0,0,0.001081,130,162,31,29,0,0,0,481036.0938,599445.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424236146,1424236146,0.009,0.007,0.0,0.0,0.0,0,0,,,2,3,2,2,4,1,1,1,0
14,1806,19,659,1,1,0.02291,3614,46932,31,29,7,24,2,1241030.125,16124312.0,60,62,255,255,3999691298,4000021377,60,757,0,0,20.8121,19.979918,1421951316,1421951316,0.382966,0.365525,0.000747,0.000603,0.000144,0,0,0.0,0.0,0,3,5,2,3,1,1,1,0
2,1807,11,4,1,1,0.563475,780,1646,62,252,2,2,3,9966.723633,21040.86133,10,10,255,255,1882649159,239906548,78,165,1,364,4018.119373,107.045273,1424253597,1424253597,62.608333,57.035332,0.098885,0.049422,0.049463,0,1,1.0,,2,1,1,1,21,1,1,1,1
6,5,6,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260953,1424260953,0.008,0.0,0.0,0.0,0.0,0,2,,,2,34,34,7,7,7,7,34,1
3,2,14,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244960,1424244960,0.008,0.0,0.0,0.0,0.0,0,2,,,2,28,28,22,22,22,22,28,1
17,1808,1,8,1,1,0.384735,37914,3484,31,29,19,8,4,773769.0,70801.98438,54,44,255,255,1274690972,1275764960,702,79,0,0,675.834098,22.540512,1421952317,1421952317,7.252491,8.933931,0.000705,0.000572,0.000133,0,0,0.0,0.0,0,1,1,4,5,1,1,2,0
0,1809,4,9,1,1,0.005634,2054,2478,31,29,6,6,2,2784522.5,3372382.0,22,24,255,255,4262523479,2117386592,93,103,0,0,0.0,13.170833,1424231953,1424231953,0.250381,0.230864,0.000679,0.000551,0.000128,0,0,,,2,1,7,7,1,1,1,1,0
6,5,6,0,0,2,5e-06,114,0,254,0,0,0,0,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424258868,1424258868,0.005,0.0,0.0,0.0,0.0,0,2,,,2,24,24,7,7,7,7,24,1
3,1810,3,660,1,1,0.585202,888,354,254,252,2,1,2,10936.39453,4237.853027,10,8,255,255,106197996,3701695404,89,44,0,0,3714.907186,138.187734,1424225228,1424225228,65.022444,72.141289,0.172206,0.079531,0.092675,0,1,,,2,1,1,1,1,1,1,1,1
2,5,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238586,1424238586,0.008,0.0,0.0,0.0,0.0,0,2,,,2,43,43,20,21,20,20,43,1
11,1811,1,661,1,1,0.02695,2542,21848,31,29,7,14,2,735881.25,6331132.0,40,42,255,255,2232877499,2233114712,64,520,0,0,45.577002,44.066341,1424248990,1424248990,0.719784,0.645341,0.000605,0.000489,0.000116,0,0,,,2,5,7,3,6,1,1,1,0
6,5,6,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259535,1424259535,0.003,0.0,0.0,0.0,0.0,0,2,,,2,34,34,4,4,4,4,34,1
4,123,13,662,1,1,0.053002,3926,55074,31,29,7,27,2,583676.0625,8190634.5,66,68,255,255,3535588033,1386332289,59,810,0,0,53.499431,52.252024,1421937285,1421937285,0.810477,0.781881,0.000732,0.000606,0.000126,0,0,0.0,0.0,0,8,14,6,2,1,1,1,0
6,8,17,6,25,2,1e-06,200,0,254,0,0,0,2,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223206,1424223206,0.001,0.0,0.0,0.0,0.0,0,2,,,2,6,6,2,2,2,2,7,1
1,1812,19,18,1,1,4.093091,7804,14892,31,29,30,32,2,15129.88574,28875.97656,122,126,255,255,2605371814,2626971603,64,118,0,0,2421.605949,2310.40016,1424232025,1424232029,33.824191,33.219341,0.007242,0.007111,0.000131,0,0,,,2,1,2,2,2,1,1,1,0
2,8,6,6,3,2,7e-06,200,0,254,0,0,0,2,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237427,1424237427,0.007,0.0,0.0,0.0,0.0,0,2,,,2,3,3,1,1,1,1,3,1
1,1813,19,4,1,1,1.194677,1684,10168,31,29,3,5,3,10473.12402,64311.94531,14,18,255,255,3119100697,970575351,120,565,1,3924,8898.373807,7790.927602,1424229735,1424229736,91.871538,70.245235,0.000625,0.000502,0.000123,0,0,1.0,,2,2,2,1,4,1,1,3,0
6,5,6,0,0,2,5e-06,114,0,254,0,0,0,0,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261945,1424261945,0.005,0.0,0.0,0.0,0.0,0,2,,,2,21,21,16,16,16,16,21,1
11,1814,19,1,1,1,0.761818,2934,3742,31,29,11,15,1,30222.44141,38570.89453,52,54,255,255,22117689,2168519802,56,69,0,0,1409.928731,54.228074,1424224830,1424224831,14.931431,14.363604,0.000687,0.00054,0.000147,0,0,,1.0,3,1,1,5,3,1,1,5,0
